Insee - Statistiques locales; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2022;Nombre de naissances domiciliées 2023;Part des emplois sal. dans le nb d’emplois au LT 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Part des actifs occ 15 ans ou plus voiture pour travailler 2021;Part des actifs occ 15 ans ou plus vélo pour travailler 2021;Part des ménages ayant au moins 1 voiture 2021
77431;Saint-Pierre-lès-Nemours;5424;46;87.5;0;0;69.9;1.4;89.4
77432;Saint-Rémy-de-la-Vanne;976;7;88.1;0;0;89.6;0;94.1
77433;Beautheil-Saints;2064;33;57.9;0;0;85.6;0.4;96
77434;Saint-Sauveur-lès-Bray;355;3;78.8;0;0;82;0.6;96.8
77435;Saint-Sauveur-sur-École;1120;12;79.6;0;0;88.7;0.2;98.7
77436;Saint-Siméon;895;8;66.5;0;0;87;0.2;97.1
77437;Saint-Soupplets;3586;36;88.5;0;0;77.1;0.6;91.9
77438;Saint-Thibault-des-Vignes;6793;87;91.4;2;198;65.6;0.5;91
77439;Salins;1171;8;81.5;0;0;82.3;0.2;96
77440;Sammeron;1160;14;85.9;0;0;71.2;0.2;94.2
77441;Samois-sur-Seine;2066;15;69.7;1;12;66;1.5;92.6
77442;Samoreau;2409;15;87.5;0;0;67.5;0.8;93.3
77443;Sancy;390;4;38.1;1;21;79.8;0.5;97.7
77444;Sancy-lès-Provins;338;5;63.4;0;0;84.1;0;93.7
77445;Savigny-le-Temple;30630;426;91.3;0;0;58.9;1;83.9
77446;Savins;604;4;71.7;0;0;71.9;0.4;93.2
77447;Seine-Port;1824;10;75.9;0;0;76.3;0.7;97.3
77448;Sept-Sorts;597;3;91.9;0;0;62.7;0;96.3
77449;Serris;9988;132;93.2;1;152;45.6;1;74.8
77450;Servon;3430;37;90.4;0;0;80.3;0.6;93.9
77451;Signy-Signets;620;5;79.2;0;0;80.3;0;95.9
77452;Sigy;70;0;68.4;0;0;75;4.2;100
77453;Sivry-Courtry;1108;10;86.3;0;0;79.9;0.4;96.2
77454;Sognolles-en-Montois;365;4;62.8;0;0;81.7;0.6;96.9
77455;Soignolles-en-Brie;2024;21;82.9;0;0;86.8;0.3;94.9
77456;Soisy-Bouy;844;6;68.2;0;0;77.4;0.3;94.3
77457;Solers;1284;10;64.3;0;0;88.7;0.8;96.5
77458;Souppes-sur-Loing;4974;51;85.6;0;0;65.2;0.9;82.8
77459;Sourdun;1515;11;88.6;0;0;67.6;2;90.9
77460;Tancrou;330;3;64.9;0;0;81.9;0.5;93.1
77461;Thénisy;305;0;54.4;0;0;82.1;0;95.8
77462;Thieux;905;13;81.1;0;0;79.7;1.5;89.9
77463;Thomery;3417;19;70.7;0;0;65.5;1.5;94.2
77464;Thorigny-sur-Marne;10405;134;81.6;0;0;55.3;1;83.7
77465;Thoury-Férottes;653;2;63.2;0;0;80.7;0.6;96.2
77466;Tigeaux;399;2;61.8;0;0;79.8;0;94.8
77467;La Tombe;201;0;54.5;0;0;79.1;0;92.6
77468;Torcy;22939;276;91;5;543;43.5;1.4;75
77469;Touquin;1228;20;55.6;0;0;79.1;0;94.9
77470;Tournan-en-Brie;8324;80;88.4;0;0;55.9;0.8;86.7
77471;Tousson;338;3;65.1;0;0;79.9;0;95.2
77472;La Trétoire;467;4;32.4;0;0;84.1;0.4;99.1
77473;Treuzy-Levelay;440;2;55.4;0;0;82.5;0.5;98.4
77474;Trilbardou;692;12;82.7;0;0;84.9;0.3;96.4
77475;Trilport;5107;42;86.5;0;0;56.9;0.6;88.1
77476;Trocy-en-Multien;230;2;69;0;0;86.1;0;97.8
77477;Ury;883;8;81.1;1;126;78.2;0;94.4
77478;Ussy-sur-Marne;1063;12;71;0;0;69.8;1;93.5
77479;Vaires-sur-Marne;13791;155;85.4;0;0;48.6;1.8;82.6
77480;Valence-en-Brie;1023;11;65.4;0;0;79.3;0.6;94.4
77481;Vanvillé;186;5;64.9;0;0;88.4;0;95.9
77482;Varennes-sur-Seine;3724;36;91.7;0;0;65.7;2.7;85.9
77483;Varreddes;2166;19;76.3;0;0;79.5;0.6;94.7
77484;Vaucourtois;281;0;65.4;0;0;85.1;0;99
77485;Le Vaudoué;731;3;59;0;0;86.7;0.3;98
77486;Vaudoy-en-Brie;881;10;69.5;0;0;84.2;0.4;98
77487;Vaux-le-Pénil;11378;119;91;1;40;69.2;1.5;91
77489;Vaux-sur-Lunain;232;0;75;0;0;80;0;95.2
77490;Vendrest;673;6;57;0;0;82.1;0.7;94.4
77492;Verdelot;626;6;78.8;0;0;71.9;0.7;89.5
77493;Verneuil-l'Étang;3211;32;88.1;0;0;65.4;0.7;90.4
77494;Vernou-la-Celle-sur-Seine;2621;13;84.3;0;0;76.1;0.8;95.6
77495;Vert-Saint-Denis;9057;109;92;2;120;73.2;1.4;92.7
77496;Vieux-Champagne;190;0;62.4;0;0;72.9;0;98.7
77498;Vignely;323;2;79.8;0;0;78.3;0;95.8
77500;Villebéon;464;2;67.6;0;0;76.6;1.6;97.7
77501;Villecerf;723;4;71.6;0;0;76.4;0;95.7
77504;Villemaréchal;1067;6;57.3;0;0;80.7;0.6;99.4
77505;Villemareuil;383;5;56.3;0;0;85;0;96.9
77506;Villemer;766;7;77.8;0;0;73.8;0.3;97.7
77507;Villenauxe-la-Petite;453;4;58.9;0;0;79.3;0;96.3
77508;Villeneuve-le-Comte;1869;18;77.3;0;0;73;0.5;91.6
77509;Villeneuve-les-Bordes;614;7;76.7;0;0;82.7;0;93.8
77510;Villeneuve-Saint-Denis;1383;23;89;0;0;78.7;0.3;96.3
77511;Villeneuve-sous-Dammartin;612;8;94.8;0;0;70.7;0;90.4
77512;Villeneuve-sur-Bellot;1143;10;72.9;0;0;77.9;1;92.7
77513;Villenoy;5073;74;85.5;1;41;59.4;1.2;87.1
77514;Villeparisis;26794;412;87.3;2;117;60.7;1.2;84.3
77515;Villeroy;692;11;88;0;0;87;0.3;96.8
77516;Ville-Saint-Jacques;811;11;62.9;0;0;82.1;0;97.3
77517;Villevaudé;2114;36;83.5;0;0;83.3;0.3;95.9
77518;Villiers-en-Bière;242;2;96.1;0;0;81.8;0.9;98.9
77519;Villiers-Saint-Georges;1159;8;74.7;0;0;76.1;0.6;91.8
77520;Villiers-sous-Grez;684;5;56.4;0;0;76.9;0.7;96.2
77521;Villiers-sur-Morin;2067;13;64.6;0;0;76.4;0.5;95.3
77522;Villiers-sur-Seine;285;0;37.4;0;0;82.8;0;96.1
77523;Villuis;263;6;76.2;0;0;76.2;0;98.1
77524;Vimpelles;521;5;65.3;0;0;84.3;0;97.2
77525;Vinantes;380;2;67.4;0;0;80.7;0.5;95
77526;Vincy-Manœuvre;274;2;73.9;0;0;85.1;0.7;96.8
77527;Voinsles;573;7;72.5;0;0;84;0;97.1
77528;Voisenon;1169;10;85.7;0;0;79.4;0.6;96.9
77529;Voulangis;1504;22;72.4;0;0;82.4;0.7;96.4
77530;Voulton;298;2;46.5;0;0;74.8;0;96.1
77531;Voulx;1622;15;76.2;0;0;77.3;0.3;88.9
77532;Vulaines-lès-Provins;75;1;80;0;0;71.4;0;100
77533;Vulaines-sur-Seine;2720;16;86.3;0;0;66.3;1.1;96.3
77534;Yèbles;970;7;86.1;0;0;85.7;0;97.2
78003;Ablis;3814;39;88.8;0;0;77.4;0.2;95
78005;Achères;21663;348;89.7;1;48;43.5;0.9;77.6
78006;Adainville;647;7;47.3;0;0;82.4;0.3;97.1
78007;Aigremont;1082;3;82.6;0;0;71.8;0.9;98.5
78009;Allainville;281;4;51.2;0;0;81.7;1.3;92.8
78010;Les Alluets-le-Roi;1332;20;79.6;0;0;75.6;1.1;97.5
78013;Andelu;527;8;68.9;0;0;83.1;0;98
78015;Andrésy;13663;182;75.6;0;0;51.7;1.4;87.3
78020;Arnouville-lès-Mantes;940;9;76.1;0;0;83.5;0.2;97.1
78029;Aubergenville;12540;170;94.3;0;0;64.9;0.8;85.9
78030;Auffargis;1967;11;81.1;0;0;74.4;0.8;95.6
78031;Auffreville-Brasseuil;669;10;68.5;0;0;83.1;0.7;95.8
78033;Aulnay-sur-Mauldre;1159;14;68;0;0;81.5;0.2;94.8
78034;Auteuil;1005;4;65.9;0;0;79.4;0.8;96.5
78036;Autouillet;655;8;54.7;0;0;83;0;97.8
78043;Bailly;3690;18;85.9;0;0;71.1;1;95.5
78048;Bazainville;1456;11;89;0;0;79.3;0.4;97.4
78049;Bazemont;1712;15;65.2;0;0;79.7;0.5;97.2
78050;Bazoches-sur-Guyonne;697;4;74.6;0;0;77.3;0.6;97.3
78053;Béhoust;523;3;69.8;0;0;72.4;0.4;95.7
78057;Bennecourt;1792;14;63;0;0;73.4;1.4;93.9
78062;Beynes;7635;72;83.6;0;0;77.9;0.3;94.9
78068;Blaru;886;10;59.8;0;0;80.2;0.9;95.9
78070;Boinville-en-Mantois;287;3;81.3;0;0;81.6;1.5;95.2
78071;Boinville-le-Gaillard;601;4;57.5;0;0;85.6;0;97.3
78072;Boinvilliers;246;4;67.1;0;0;84.6;0.8;97.2
78073;Bois-d'Arcy;16225;228;89.2;1;84;68.7;1.9;89.2
78076;Boissets;291;3;69.3;0;0;86.8;0.8;93.2
78077;La Boissière-École;748;3;87.1;0;0;67;1.1;97.3
78082;Boissy-Mauvoisin;638;3;64;0;0;83.7;0.3;96.7
78084;Boissy-sans-Avoir;614;8;74;0;0;81.6;0.4;97.3
78087;Bonnelles;2211;11;74.4;1;73;80.9;0.6;95.9
78089;Bonnières-sur-Seine;5077;88;87.3;0;0;58.4;0.5;82.1
78090;Bouafle;2222;20;78.3;2;115;78;0.6;95
78092;Bougival;9083;111;74.6;1;126;52;2.9;86.8
78096;Bourdonné;506;4;59;0;0;80.1;0.4;94.7
78104;Breuil-Bois-Robert;764;6;88.2;0;0;85.7;0;96.1
78107;Bréval;2031;27;79.1;0;0;69.4;0.1;90.4
78108;Les Bréviaires;1326;11;64.3;0;0;81.3;0.6;95.1
78113;Brueil-en-Vexin;667;7;78.1;0;0;86.3;0.8;97.6
78117;Buc;5868;60;92.7;3;119;57.5;3.6;89.4
78118;Buchelay;3364;43;93.3;0;0;71.1;1.6;91.5
78120;Bullion;1915;10;89.1;0;0;83.4;1;97.5
78123;Carrières-sous-Poissy;19951;431;90.5;0;0;46.6;0.9;78.3
78124;Carrières-sur-Seine;15002;152;85.4;0;0;35.9;3.6;84.1
78125;La Celle-les-Bordes;832;7;69.8;0;0;80.6;0.3;97.5
78126;La Celle-Saint-Cloud;20440;176;79.5;0;0;52.1;1.8;83.7
78128;Cernay-la-Ville;1526;6;67.8;1;57;82.9;1.1;97.2
78133;Chambourcy;5826;55;90.4;1;61;61.3;1.9;91
78138;Chanteloup-les-Vignes;10793;158;91;0;0;54.7;0.5;79.7
78140;Chapet;1337;14;77.3;0;0;78.9;0.2;96.9
78143;Châteaufort;1540;14;91;0;0;80.9;0.9;95.3
78146;Chatou;30054;326;81.1;1;17;42.2;3.6;82.7
78147;Chaufour-lès-Bonnières;454;4;77.9;2;40;79.9;1.4;96.4
78152;Chavenay;1741;14;79.3;0;0;73;0.5;96.7
78158;Le Chesnay-Rocquencourt;31064;225;88.1;4;366;52.1;3.4;83.1
78160;Chevreuse;5531;42;83.5;0;0;69.3;1.2;91.3
78162;Choisel;537;1;50.1;0;0;76.3;1.2;96.3
78163;Civry-la-Forêt;369;5;65.8;0;0;80.4;0;98.5
78164;Clairefontaine-en-Yvelines;851;5;81.2;0;0;74.8;0.5;97.9
78165;Les Clayes-sous-Bois;16940;178;88.9;0;0;61;2;85.9
78168;Coignières;4385;41;91;2;119;63;2;87.2
78171;Condé-sur-Vesgre;1264;12;44.2;0;0;86.9;0;96.7
78172;Conflans-Sainte-Honorine;36306;414;86.2;2;81;45.6;1.2;82.7
78185;Courgent;398;3;67;0;0;84.7;1.1;95.8
78188;Cravent;436;4;60.2;0;0;80.7;0.5;99.3
78189;Crespières;1717;8;60.4;0;0;78.6;0.1;97
78190;Croissy-sur-Seine;10580;91;83.2;0;0;45;4.1;85.9
78192;Dammartin-en-Serve;1417;16;71.7;0;0;83.8;0;96.6
78193;Dampierre-en-Yvelines;1003;8;58.6;0;0;82.5;0.7;94.8
78194;Dannemarie;226;0;38.6;0;0;83.3;0;98.9
78196;Davron;282;2;68.1;0;0;81.5;0;95.7
78202;Drocourt;556;5;73.1;0;0;85.7;0;94.9
78206;Ecquevilly;4090;63;90.6;0;0;75.3;0.5;92
78208;Élancourt;26348;342;93.9;1;70;67.7;1.2;88.8
78209;Émancé;882;1;53.4;0;0;69;0;98.2
78217;Épône;6778;101;88.9;3;149;71.6;0.6;89.5
78220;Les Essarts-le-Roi;6772;72;81.1;0;0;66.2;0.7;91.8
78224;L'Étang-la-Ville;4915;42;68.2;0;0;51.6;1.6;92.9
78227;Évecquemont;759;8;85.9;0;0;74;1.1;94.2
78230;La Falaise;616;8;72.6;0;0;79.8;0.3;92.9
78231;Favrieux;159;2;42.7;0;0;82.2;0;97
78233;Feucherolles;3038;10;72.6;0;0;73.2;0.7;97.1
78234;Flacourt;185;1;89.3;0;0;83.9;0;97.1
78236;Flexanville;572;6;53.5;0;0;80.1;0.7;95.9
78237;Flins-Neuve-Église;160;0;96.4;0;0;90.8;0;98.4
78238;Flins-sur-Seine;2436;33;90.9;0;0;77.8;1.1;91.1
78239;Follainville-Dennemont;2178;33;65;0;0;82.9;0.8;89.2
78242;Fontenay-le-Fleury;13640;188;81.2;0;0;58;1;84.8
78245;Fontenay-Mauvoisin;449;8;76.1;0;0;82.2;0;98.8
78246;Fontenay-Saint-Père;955;9;74.3;0;0;84.9;0;94.9
78255;Freneuse;4299;65;84.1;0;0;72.5;0.6;90.2
78261;Gaillon-sur-Montcient;691;3;86.1;0;0;78.4;0.3;95.5
78262;Galluis;1281;10;74.2;0;0;76;0.5;96
78263;Gambais;2513;17;65.5;0;0;79.9;0.2;96.3
78264;Gambaiseuil;65;0;30.6;0;0;69.7;6.1;96.7
78265;Garancières;2577;43;72.9;0;0;77;0.3;96
78267;Gargenville;7848;109;88.2;0;0;75.3;0.4;90.6
78269;Gazeran;1337;16;85.8;0;0;57;0.4;96.3
78276;Gommecourt;621;5;68.1;0;0;85.3;0.4;92.3
78278;Goupillières;568;2;76.3;0;0;83.1;0.4;97.2
78281;Goussonville;643;7;83;0;0;83.5;0.6;96.1
78283;Grandchamp;302;3;44;0;0;80.9;0;98.2
78285;Gressey;539;1;68.2;0;0;86.7;0.8;96.9
78289;Grosrouvre;901;6;55.3;0;0;74.8;0.8;97.2
78290;Guernes;1085;7;66.3;0;0;84.7;0.4;96.3
78291;Guerville;2088;18;89.1;0;0;82;0.7;97
78296;Guitrancourt;642;5;89.2;0;0;85.4;0;96.7
78297;Guyancourt;29758;417;96.4;2;163;57.8;2.9;84.1
78299;Hardricourt;2498;24;84.4;0;0;68.5;1;89
78300;Hargeville;424;6;64.4;0;0;89.3;0.4;98.9
78302;La Hauteville;165;2;78.8;0;0;70.7;0;98.7
78305;Herbeville;232;2;70.1;0;0;77.5;0.9;96.5
78307;Hermeray;958;8;66.5;0;0;71;0.2;96.2
78310;Houdan;3716;28;84.1;2;31;68.8;0.7;84.6
78311;Houilles;33617;443;79.5;0;0;31;3.1;77.9
78314;Issou;3858;47;83.1;0;0;76.2;0.4;94.3
78317;Jambville;777;7;79.5;0;0;78.7;0.3;96.8
78320;Notre-Dame-de-la-Mer;734;5;58.9;0;0;76.8;1.5;95.3
78321;Jouars-Pontchartrain;5965;64;78.2;1;11;77.6;0.5;95.4
78322;Jouy-en-Josas;7985;46;88.8;1;62;66.1;1.3;81.5
78324;Jouy-Mauvoisin;564;7;59.7;0;0;80.6;0;97.8
78325;Jumeauville;624;12;65.2;0;0;88.1;0;96.5
78327;Juziers;4040;54;72.4;0;0;71.5;1.4;92
78329;Lainville-en-Vexin;807;10;70.3;0;0;84.8;0.3;98
78334;Lévis-Saint-Nom;1610;13;68.4;0;0;78;1;96.1
78335;Limay;17584;258;92.1;0;0;66;0.9;85.4
78337;Limetz-Villez;2067;23;65.2;0;0;80;1.2;97.1
78343;Les Loges-en-Josas;1655;10;89.4;0;0;67.6;5.3;95
78344;Lommoye;643;5;75.2;0;0;79.5;0.3;97.5
78346;Longnes;1582;18;62.8;0;0;81.2;0.1;94.8
78349;Longvilliers;498;5;57.9;0;0;75.7;0.4;97
78350;Louveciennes;7744;90;85.4;1;81;53.4;0.7;87.8
78354;Magnanville;6389;64;91.7;1;70;68.1;0.5;90.1
78356;Magny-les-Hameaux;9353;95;92.7;1;131;74.5;1.5;91.9
78358;Maisons-Laffitte;22855;233;82.5;1;89;28.6;2.2;78.4
78361;Mantes-la-Jolie;44246;648;89.9;1;41;46.3;1.1;68.8
78362;Mantes-la-Ville;21874;384;90.2;0;0;58;0.9;80.5
78364;Marcq;790;9;75.1;0;0;84.7;0;96.9
78366;Mareil-le-Guyon;413;1;72.2;0;0;77.1;0.9;97.6
78367;Mareil-Marly;3984;39;74.2;0;0;56.4;2.8;93.4
78368;Mareil-sur-Mauldre;1743;12;80.4;0;0;79.4;0.1;97.6
78372;Marly-le-Roi;16619;165;83.8;1;16;50.2;1.2;84.1
78380;Maule;6100;56;76.9;0;0;74.8;0.8;91.6
78381;Maulette;1054;8;88.5;0;0;72.6;2.5;93.4
78382;Maurecourt;4399;49;76.9;0;0;56.2;1.2;91.3
78383;Maurepas;19960;261;90.8;3;233;63.9;2;86.2
78384;Médan;1305;16;58.2;0;0;63.1;0.7;96.8
78385;Ménerville;218;0;59.9;0;0;79.1;0;96.3
78389;Méré;1695;8;86;0;0;77.2;0.3;95.5
78391;Méricourt;378;7;75.8;0;0;73;1.1;98.1
78396;Le Mesnil-le-Roi;6340;50;75.3;0;0;42.7;2.1;89.9
78397;Le Mesnil-Saint-Denis;7103;74;84.7;0;0;73.6;2.5;93.4
78398;Les Mesnuls;893;8;77.1;0;0;73.2;0;95.9
78401;Meulan-en-Yvelines;8996;130;89;1;17;61;0.9;78.6
78402;Mézières-sur-Seine;3874;28;77;0;0;73.9;1;94.3
78403;Mézy-sur-Seine;2261;29;72.9;0;0;77.4;0.4;95.5
78404;Millemont;278;1;65.8;0;0;81;0.8;98.2
78406;Milon-la-Chapelle;292;1;76.2;1;17;61.5;2.8;97.5
78407;Mittainville;650;8;58.1;0;0;72.2;0;97.1
78410;Moisson;913;4;61.6;0;0;77.7;1.5;97.4
78413;Mondreville;390;2;62.2;0;0;84.1;1;96
78415;Montainville;560;5;59.6;1;5;78.5;0.4;97
78416;Montalet-le-Bois;321;4;53.4;0;0;75.4;1.2;97
78417;Montchauvet;285;0;72.3;0;0;80.1;0.6;97.5
78418;Montesson;14606;138;86;1;55;48.6;3;87.4
78420;Montfort-l'Amaury;2790;15;80;1;19;68.2;1;92.8
78423;Montigny-le-Bretonneux;32150;370;93.3;7;566;54;2.8;82.1
78431;Morainvilliers;3102;25;77.5;0;0;76.8;0.4;96.8
78437;Mousseaux-sur-Seine;680;7;74.4;0;0;80.6;2.5;97
78439;Mulcent;117;1;87.1;0;0;90.6;0;95.5
78440;Les Mureaux;34151;547;93;2;134;51.7;1.6;75.1
78442;Neauphle-le-Château;3295;34;70.4;1;22;73.9;0.9;95.9
78443;Neauphle-le-Vieux;924;14;56.6;0;0;74.3;0.8;98.2
78444;Neauphlette;872;8;58.5;0;0;74.6;0;96.9
78451;Nézel;1111;12;80.1;0;0;77.7;0.5;95.3
78455;Noisy-le-Roi;7597;46;79.1;0;0;70.8;1.2;91.9
78460;Oinville-sur-Montcient;1113;14;62.7;0;0;81.5;0.8;97
78464;Orcemont;983;12;77.1;0;0;66.7;1.1;98.5
78465;Orgerus;2484;16;76.4;0;0;72.3;0.4;94.8
78466;Orgeval;7092;63;83.7;4;256;72.5;0.8;95.6
78470;Orphin;879;14;83;0;0;71;0.5;96.9
78472;Orsonville;325;3;78.7;0;0;80.5;0;93.8
78474;Orvilliers;935;9;66.5;0;0;82.5;0;97.6
78475;Osmoy;407;1;61.2;0;0;74.2;0.5;97.3
78478;Paray-Douaville;216;2;44.9;0;0;79.6;0;95.8
78481;Le Pecq;15858;140;84.6;0;0;46;2.2;84.8
78484;Perdreauville;669;13;69.1;0;0;86.8;0.3;97
78486;Le Perray-en-Yvelines;6515;56;88;0;0;69.7;0.7;92
78490;Plaisir;31971;382;92.3;8;456;59.4;1.1;85.9
78497;Poigny-la-Forêt;930;5;79.3;0;0;68.6;0.6;96.4
78498;Poissy;40792;609;93.1;2;99;42.2;1;74.7
78499;Ponthévrard;700;5;88.6;0;0;87.4;0.6;99.1
78501;Porcheville;3167;48;92.6;0;0;75;0.7;94.5
78502;Le Port-Marly;5583;61;84.6;1;85;52.5;1.4;75.9
78505;Prunay-le-Temple;410;3;49.7;0;0;81.8;1.3;97.2
78506;Prunay-en-Yvelines;820;7;82.4;0;0;81.1;0.5;97.9
78513;La Queue-les-Yvelines;2505;26;84.5;0;0;74;0.9;90.9
78516;Raizeux;990;5;58.3;0;0;69.8;0.5;96.2
78517;Rambouillet;27145;262;88.4;5;260;47.8;1.4;80.3
78518;Rennemoulin;107;2;59.7;0;0;68.7;0;97.6
78520;Richebourg;1571;4;91.6;0;0;76.6;0.8;97.3
78522;Rochefort-en-Yvelines;897;6;77;0;0;80.2;1.4;95
78528;Rolleboise;351;2;93;2;59;70.7;1.7;87.7
78530;Rosay;386;3;57.8;0;0;82.4;0;97.4
78531;Rosny-sur-Seine;7041;114;90.1;0;0;66.3;0.5;89.6
78536;Sailly;335;2;70.1;0;0;81.4;0.5;95.4
78537;Saint-Arnoult-en-Yvelines;5854;45;81.5;0;0;79.3;0.4;93.7
78545;Saint-Cyr-l'École;20451;370;85.4;4;236;49.4;1.8;82.9
78548;Saint-Forget;445;2;41.3;0;0;78.6;0.4;97.3
78550;Saint-Germain-de-la-Grange;1842;16;76.1;0;0;82.5;0.1;98
78551;Saint-Germain-en-Laye;45286;400;86.2;6;300;37.4;2.7;75.6
78557;Saint-Hilarion;988;14;75;0;0;65.2;1.2;97.1
78558;Saint-Illiers-la-Ville;356;0;73.9;0;0;77.7;0.6;96.5
78559;Saint-Illiers-le-Bois;448;3;66.4;0;0;85.6;0.5;97
78561;Saint-Lambert;448;3;82.4;2;84;75.4;1.4;98.2
78562;Saint-Léger-en-Yvelines;1462;10;59.9;1;18;81.9;0;96.7
78564;Saint-Martin-de-Bréthencourt;688;12;50.1;0;0;84;0;96.2
78565;Saint-Martin-des-Champs;304;1;70;0;0;87.3;0;96.1
78567;Saint-Martin-la-Garenne;947;8;65.9;0;0;84.2;0.5;97.8
78569;Sainte-Mesme;910;5;81.9;0;0;84.9;0.5;95.3
78571;Saint-Nom-la-Bretèche;4877;26;71.8;0;0;72.6;0.5;97.4
78575;Saint-Rémy-lès-Chevreuse;7747;61;85.7;0;0;62.5;3.4;90.7
78576;Saint-Rémy-l'Honoré;1689;13;68.6;0;0;81.2;1.1;97.6
78586;Sartrouville;51570;724;87.5;1;12;38.4;2.3;76.6
78588;Saulx-Marchais;956;8;50.2;0;0;81.5;0.4;97.7
78590;Senlisse;509;6;60.7;0;0;80.1;0;96.8
78591;Septeuil;2234;22;79.2;0;0;81.2;0.4;93.8
78597;Soindres;731;9;71.2;0;0;80.4;0.3;96.6
78601;Sonchamp;1664;13;69.3;0;0;73.1;0;97.3
78605;Tacoignières;1194;16;80.1;0;0;73.2;0.2;97.2
78606;Le Tartre-Gaudran;37;0;68.9;0;0;57.9;0;100
78608;Le Tertre-Saint-Denis;129;1;36.5;0;0;86.8;0;97.8
78609;Tessancourt-sur-Aubette;971;14;62.8;0;0;80.4;1.9;98.5
78615;Thiverval-Grignon;1102;10;94.4;0;0;63.4;2.5;92.8
78616;Thoiry;1432;14;77.4;1;11;80.4;0.4;94.3
78618;Tilly;529;5;59.9;0;0;88.8;0.4;94.5
78620;Toussus-le-Noble;1176;5;87;0;0;73;1.2;97.4
78621;Trappes;34276;572;93.1;1;76;55.2;1.2;71.3
78623;Le Tremblay-sur-Mauldre;956;11;81.1;0;0;76;0.2;97.2
78624;Triel-sur-Seine;12386;133;76;0;0;62.4;0.8;90.3
78638;Vaux-sur-Seine;5143;56;69.4;0;0;64.4;0.5;90.9
78640;Vélizy-Villacoublay;22481;275;96;6;790;47.6;2.8;80
78642;Verneuil-sur-Seine;16112;183;79.2;0;0;50.3;0.7;85
78643;Vernouillet;9953;106;80.9;0;0;55.6;0.4;87.1
78644;La Verrière;6142;56;93.7;2;89;55;1;75.8
78646;Versailles;83918;936;87.7;16;845;35.3;5.4;72.8
78647;Vert;852;8;62.4;0;0;80.1;0.5;96.4
78650;Le Vésinet;15712;149;77.6;1;15;32.4;3.5;83.2
78653;Vicq;391;6;85;0;0;79.3;0.6;97.1
78655;Vieille-Église-en-Yvelines;618;9;83.9;0;0;70.9;0.6;97.7
78668;La Villeneuve-en-Chevrie;662;10;64.4;0;0;82.8;0.3;96.2
78672;Villennes-sur-Seine;5792;64;67.7;1;82;61.6;0.3;91
78674;Villepreux;11568;158;79.1;0;0;68;1.3;92.2
78677;Villette;537;4;79.3;0;0;80.2;0.5;95.8
78681;Villiers-le-Mahieu;872;7;71.1;1;98;84.7;0.9;99.4
78683;Villiers-Saint-Frédéric;3231;39;92.9;0;0;70.1;1.3;96.1
78686;Viroflay;16943;180;84.9;0;0;34.2;3.2;79
78688;Voisins-le-Bretonneux;10740;85;87.7;2;106;70.3;3.9;92.6
79001;L'Absie;1078;9;75.9;1;9;79.7;2.7;89.2
79002;Adilly;312;0;42.9;0;0;91.7;1.3;95.2
79003;Aiffres;5423;38;84.1;0;0;90.1;1.2;95.6
79005;Airvault;3295;18;88.2;1;13;86.5;1;89.9
79007;Allonne;616;7;59.4;0;0;85.3;0.4;97.2
79008;Amailloux;824;6;68.8;0;0;87.3;0;93.6
79009;Amuré;429;3;62.1;0;0;88.9;1;98.3
79010;Arçais;604;4;56.7;1;10;83.9;2.8;94.2
79012;Ardin;1249;11;68;0;0;91;0.4;93.5
79013;Argentonnay;3229;25;73.3;0;0;86.3;1.6;95.8
79014;Loretz-d'Argenton;2590;23;71.8;0;0;88.6;0.7;93.7
79015;Asnières-en-Poitou;191;1;33;0;0;86.4;1.5;88.8
79016;Assais-les-Jumeaux;766;9;51.6;0;0;81.7;1.3;94.4
79018;Aubigné;165;0;50.1;0;0;71.4;0;93.1
79019;Aubigny;169;1;49.4;0;0;92.9;0;93.4
79020;Augé;887;7;84.7;0;0;89.5;0;96.6
79022;Availles-Thouarsais;184;1;73.7;0;0;90.1;1.4;91.2
79023;Avon;63;2;49.9;0;0;78.6;0;96.4
79024;Azay-le-Brûlé;1952;8;87.4;1;7;92.6;0.9;97.5
79025;Azay-sur-Thouet;1111;6;66.3;0;0;89.9;0.6;95.7
79029;Beaulieu-sous-Parthenay;676;6;49.8;0;0;87.8;0.7;96.9
79030;Beaussais-Vitré;938;9;63.5;0;0;91.7;0.7;96.6
79031;Beauvoir-sur-Niort;1772;15;78.4;0;0;88.9;1;93.8
79032;Béceleuf;760;5;77.6;0;0;89;1;96.5
79034;Bessines;1882;13;90.3;1;66;90.6;2.3;97.1
79038;Boismé;1175;9;83.5;0;0;90.8;0.4;96.4
79040;La Boissière-en-Gâtine;226;1;83.5;0;0;83.9;1;95
79042;Bougon;170;2;87.2;0;0;81.9;3.6;93.1
79046;Le Bourdet;570;8;63.3;0;0;90.6;0;95
79047;Boussais;448;4;68.7;0;0;93.7;0;93.6
79048;La Crèche;5681;30;92.5;4;208;91.8;1.2;94.9
79049;Bressuire;19860;176;88.1;3;85;84.7;1.9;87.6
79050;Bretignolles;596;6;92.5;0;0;86.7;1.8;95.9
